,1D_nwp_globalirrad,1D_nwp_directirrad,3D_u_1000hPa,2D_u10,1D_nwp_temperature,2D_t2m,2D_ssrd,power
2019-04-25 07:45:00,572.35,524.08,-1.2370068457519547,-1.3879778746093765,14.8,280.0653327898437,35.70807055644438,4.306203
2019-04-25 08:00:00,538.98,491.75,-1.1550408503906269,-1.2907420417968765,14.86,279.90391483125,42.5170812017777,4.326656
2019-04-25 08:15:00,486.84,441.33,-1.1838107909179705,-1.321286048193361,14.89,279.72859822890626,53.465016035555465,3.609484
2019-04-25 08:30:00,450.95,406.67,-1.2125807314453143,-1.3518300545898454,14.92,279.55328162656247,64.41295086933323,3.155961
2019-04-25 08:45:00,395.56,353.39,-1.241350671972658,-1.3823740609863298,14.9,279.3779650242187,75.360885703111,3.0762810000000003
2019-04-25 09:00:00,356.7,316.22,-1.2701206125000015,-1.4129180673828143,14.89,279.202648421875,86.30882053688877,2.70993
2019-04-25 09:15:00,294.54,257.32,-1.2547110991699246,-1.3885195004394555,14.81,279.6105750140625,92.21426631111083,1.869328
2019-04-25 09:30:00,244.09,210.57,-1.2393015858398473,-1.364120933496097,14.71,280.01850160625,98.11971208533292,1.415422
2019-04-25 09:45:00,172.24,144.87,-1.22389207250977,-1.339722366552739,14.55,280.42642819843746,104.025157859555,1.488895
2019-04-25 10:00:00,122.1,100.3,-1.2084825591796928,-1.31532379960938,14.4,280.83435479062496,109.93060363377708,1.271758
2019-04-25 10:15:00,72.49,56.44,-1.1943525714355527,-1.3007540229492245,14.16,280.79319166875,146.50881181866595,1.061348
2019-04-25 10:30:00,48.06,35.27,-1.1802225836914124,-1.2861842462890682,13.9,280.7520285468749,183.08702000355487,1.009969
2019-04-25 10:45:00,20.35,12.36,-1.1660925959472723,-1.2716144696289124,13.36,280.710865425,219.6652281884437,0.358989
2019-04-25 11:00:00,5.26,2.02,-1.151962608203132,-1.2570446929687566,12.88,280.669702303125,256.24343637333266,0.138571
2019-04-25 11:15:00,0.0,0.0,-1.1098894020507888,-1.2146249215332103,12.59,280.52889402265623,260.4139282915548,0.0
2019-04-25 11:30:00,0.0,0.0,-1.0678161958984456,-1.1722051500976638,12.34,280.3880857421875,264.5844202097769,0.0
2019-04-25 11:45:00,0.0,0.0,-1.025742989746102,-1.1297853786621173,12.07,280.24727746171874,268.7549121279991,0.0
2019-04-25 12:00:00,0.0,0.0,-0.9836697835937588,-1.087365607226571,11.77,280.10646918125,272.9254040462212,0.0
2019-04-25 12:15:00,0.0,0.0,-0.9905476876464928,-1.09823179057618,11.45,280.6283142015625,275.4219964302211,0.0
2019-04-25 12:30:00,0.0,0.0,-0.9974255916992272,-1.1090979739257891,11.13,281.15015922187496,277.9185888142209,0.0
2019-04-25 12:45:00,0.0,0.0,-1.0043034957519612,-1.1199641572753982,10.84,281.6720042421874,280.4151811982208,0.0
2019-04-25 13:00:00,0.0,0.0,-1.0111813998046952,-1.130830340625007,10.58,282.19384926249995,282.9117735822207,0.0
2019-04-25 13:15:00,0.0,0.0,-1.0746434769043045,-1.195164608105476,10.33,282.2676875664062,318.2774820977763,0.0
2019-04-25 13:30:00,0.0,0.0,-1.1381055540039138,-1.2594988755859442,10.09,282.34152587031247,353.643190613332,0.0
2019-04-25 13:45:00,0.0,0.0,-1.2015676311035228,-1.3238331430664123,9.83,282.4153641742187,389.0088991288876,0.0
2019-04-25 14:00:00,0.0,0.0,-1.265029708203132,-1.388167410546881,9.6,282.489202478125,424.3746076444432,0.0
2019-04-25 14:15:00,0.0,0.0,-1.3122977650390697,-1.4397905129394597,9.4,282.67478541406246,433.8114796231101,0.0
2019-04-25 14:30:00,0.0,0.0,-1.359565821875007,-1.4914136153320376,9.21,282.86036835,443.248351601777,0.0
2019-04-25 14:45:00,0.0,0.0,-1.406833878710945,-1.543036717724616,9.02,283.04595128593746,452.6852235804439,0.0
2019-04-25 15:00:00,0.0,0.0,-1.454101935546882,-1.5946598201171942,8.85,283.23153422187494,462.1220955591108,0.0
2019-04-25 15:15:00,0.0,0.0,-1.4687240966308672,-1.6167992511230544,8.69,283.4105298328125,442.1747162737775,0.0
2019-04-25 15:30:00,0.0,0.0,-1.4833462577148522,-1.6389386821289147,8.54,283.58952544374995,422.2273369884441,0.0
2019-04-25 15:45:00,0.0,0.0,-1.4979684187988374,-1.6610781131347747,8.41,283.7685210546874,402.2799577031108,0.0
2019-04-25 16:00:00,0.0,0.0,-1.5125905798828223,-1.683217544140635,10.56,283.94751666562496,382.3325784177774,0.0
2019-04-25 16:15:00,0.0,0.0,-1.602334628271494,-1.793107996289072,10.47,284.04772625703123,343.62869199644405,0.0
2019-04-25 16:30:00,0.0,0.0,-1.6920786766601654,-1.902998448437509,10.34,284.14793584843744,304.92480557511067,0.0
2019-04-25 16:45:00,0.0,0.0,-1.781822725048837,-2.012888900585946,10.07,284.2481454398437,266.2209191537773,0.0
2019-04-25 17:00:00,0.0,0.0,-1.8715667734375083,-2.122779352734383,9.7,284.34835503125,227.5170327324439,0.0
2019-04-25 17:15:00,0.0,0.0,-1.5237571078613374,-1.7408838646972749,9.23,283.80930324609375,211.05375112533287,0.0
2019-04-25 17:30:00,0.0,0.0,-1.1759474422851668,-1.3589883766601665,8.89,283.2702514609375,194.59046951822197,0.0
2019-04-25 17:45:00,0.0,0.0,-0.8281377767089961,-0.977092888623058,8.63,282.7311996757812,178.12718791111092,0.0
2019-04-25 18:00:00,0.0,0.0,-0.4803281111328251,-0.59519740058595,8.47,282.192147890625,161.66390630399994,0.0
2019-04-25 18:15:00,0.0,0.0,-0.4162293432129037,-0.5148020084961071,8.36,282.341547875,131.4679367253333,0.0
2019-04-25 18:30:00,0.0,0.0,-0.3521305752929822,-0.4344066164062642,8.26,282.49094785937496,101.27196714666664,0.0
2019-04-25 18:45:00,0.0,0.0,-0.2880318073730608,-0.3540112243164213,8.19,282.64034784375,71.07599756799996,0.0
2019-04-25 19:00:00,0.0,0.0,-0.2239330394531393,-0.2736158322265783,8.14,282.789747828125,40.88002798933331,0.0
2019-04-25 19:15:00,0.0,0.0,-0.1676991245605611,-0.2323245342773592,8.1,283.02970886562497,30.68436287999998,0.0
2019-04-25 19:30:00,0.0,0.0,-0.1114652096679828,-0.1910332363281401,8.04,283.26966990312496,20.48869777066665,0.0
2019-04-25 19:45:00,0.0,0.0,-0.0552312947754045,-0.149741938378921,7.99,283.50963094062496,10.293032661333331,0.0
2019-04-25 20:00:00,0.0,0.0,0.0010026201171736,-0.1084506404297019,7.97,283.7495919781249,0.0973675520000003,0.0
2019-04-25 20:15:00,0.0,0.0,0.0410439994140489,-0.0439235657226702,7.94,283.8121121781249,0.0730256640000002,0.0
2019-04-25 20:30:00,0.0,0.0,0.0810853787109242,0.0206035089843614,7.9,283.87463237812494,0.0486837760000001,0.0
2019-04-25 20:45:00,0.0,0.0,0.1211267580077994,0.0851305836913932,7.87,283.937152578125,0.024341888,0.0
2019-04-25 21:00:00,0.0,0.0,0.1611681373046747,0.1496576583984249,7.76,283.999672778125,0.0,0.0
2019-04-25 21:15:00,0.0,0.0,0.1513569118163957,0.1745192781249893,7.57,283.74996401796875,0.0,0.0
2019-04-25 21:30:00,0.0,0.0,0.1415456863281168,0.1993808978515537,7.32,283.5002552578125,0.0,0.0
2019-04-25 21:45:00,0.5,0.0,0.1317344608398378,0.224242517578118,7.14,283.2505464976562,0.0,0.0
2019-04-25 22:00:00,1.94,0.0,0.1219232353515589,0.2491041373046824,6.99,283.0008377375,0.0,0.0
2019-04-25 22:15:00,4.43,0.0,0.12284583950195,0.2361250279785112,6.84,282.8370532328125,0.0,0.0778679999999999
2019-04-25 22:30:00,6.18,0.0,0.123768443652341,0.22314591865234,6.69,282.673268728125,0.0,0.04784
2019-04-25 22:45:00,8.72,0.0,0.1246910478027321,0.2101668093261687,6.64,282.5094842234375,0.0,0.233673
2019-04-25 23:00:00,10.87,0.0,0.1256136519531232,0.1971876999999975,6.67,282.34569971875,0.0,0.267121
2019-04-25 23:15:00,13.68,0.0,-0.0126466355957041,0.0502477659179673,6.72,282.40276269453125,0.0,0.430568
2019-04-25 23:30:00,16.22,0.0,-0.1509069231445315,-0.0966921681640628,6.76,282.4598256703125,0.0,0.741699
2019-04-25 23:45:00,20.74,0.0,-0.2891672106933588,-0.2436321022460931,6.81,282.5168886460937,0.0,0.625092
2019-04-26 00:00:00,24.7,0.0,-0.4274274982421862,-0.3905720363281232,6.86,282.573951621875,0.0,0.8460700000000001
2019-04-26 00:15:00,31.88,0.0,-0.5254407001953115,-0.4542983932617174,6.96,282.4848992710937,0.0,1.544293
2019-04-26 00:30:00,39.18,0.0,-0.6234539021484368,-0.5180247501953116,7.08,282.39584692031247,0.0,8.490561999999999
2019-04-26 00:45:00,50.06,0.0,-0.721467104101562,-0.5817511071289057,7.21,282.30679456953123,0.0,6.868641
2019-04-26 01:00:00,61.47,0.0,-0.8194803060546872,-0.6454774640624998,7.35,282.21774221875,0.0,5.531531
2019-04-26 01:15:00,89.25,0.0,-0.8142340118652338,-0.6669661874999994,7.57,282.2856993367187,0.0,6.247719
2019-04-26 01:30:00,105.9,0.07,-0.8089877176757803,-0.6884549109374989,7.79,282.3536564546875,0.0,9.177656
2019-04-26 01:45:00,118.61,4.08,-0.8037414234863267,-0.7099436343749984,8.01,282.42161357265627,0.0,9.933001
2019-04-26 02:00:00,146.5,23.86,-0.7984951292968733,-0.7314323578124979,8.3,282.489570690625,0.0,11.75234
2019-04-26 02:15:00,165.78,10.04,-0.8504335409179684,-0.7958768724609357,8.61,282.4955866046875,0.0,7.859907000000001
2019-04-26 02:30:00,192.87,36.33,-0.9023719525390635,-0.8603213871093736,8.95,282.50160251875,0.0,4.732766000000001
2019-04-26 02:45:00,210.22,23.99,-0.9543103641601588,-0.9247659017578116,9.29,282.5076184328125,0.0,4.003453
2019-04-26 03:00:00,238.75,96.71,-1.006248775781254,-0.9892104164062492,9.67,282.513634346875,0.0,4.6585
2019-04-26 03:15:00,303.31,208.13,-1.0792481064941442,-1.064534330517578,10.14,282.30980502578126,0.0,6.772063
2019-04-26 03:30:00,338.61,311.33,-1.1522474372070346,-1.1398582446289067,10.59,282.10597570468747,0.0,13.00403
2019-04-26 03:45:00,351.35,328.51,-1.2252467679199248,-1.2151821587402354,10.98,281.90214638359373,0.0,14.53069
2019-04-26 04:00:00,371.69,347.65,-1.298246098632815,-1.290506072851564,11.36,281.6983170625,0.0,10.88303
2019-04-26 04:15:00,413.16,386.53,-1.3032296722656274,-1.3358788436035178,11.71,281.68475926328125,0.0,12.81437
2019-04-26 04:30:00,476.83,446.11,-1.3082132458984397,-1.3812516143554716,12.05,281.6712014640625,0.0,14.53244
2019-04-26 04:45:00,555.32,519.46,-1.3131968195312522,-1.4266243851074256,12.39,281.65764366484376,0.0,26.36331
2019-04-26 05:15:00,710.18,663.78,-1.3758924855957066,-1.5375470524902402,13.04,281.71415911875,0.6913138915555541,19.035629
2019-04-26 05:30:00,767.68,717.15,-1.433604578027349,-1.603096949121101,13.36,281.78423237187496,1.3826277831111082,20.88669
2019-04-26 05:45:00,793.82,740.78,-1.491316670458991,-1.6686468457519614,13.64,281.854305625,2.073941674666662,14.86625
2019-04-26 06:00:00,801.06,746.89,-1.5490287628906332,-1.7341967423828222,13.92,281.92437887812497,2.7652555662222165,11.59244
2019-04-26 06:15:00,781.58,727.58,-1.58604757363282,-1.7343634119140718,14.16,281.84317473515625,13.773041777777753,6.711360000000001
2019-04-26 06:30:00,762.43,708.85,-1.6230663843750073,-1.7345300814453215,14.38,281.7619705921875,24.78082798933329,6.987641
2019-04-26 06:45:00,727.64,674.98,-1.6600851951171944,-1.7346967509765712,14.56,281.6807664492187,35.78861420088882,20.19281
2019-04-26 07:00:00,701.96,649.99,-1.6971040058593814,-1.7348634205078208,14.73,281.59956230625,46.79640041244436,23.827129
2019-04-26 07:15:00,660.05,609.25,-1.6477164646972715,-1.6816278456054767,14.86,281.4660640648437,51.69248897422214,14.44406
2019-04-26 07:30:00,630.1,580.14,-1.5983289235351616,-1.6283922707031326,14.99,281.33256582343745,56.5885775359999,18.905689
2019-04-26 07:45:00,582.43,533.89,-1.5489413823730516,-1.5751566958007883,15.08,281.1990675820312,61.48466609777768,11.41897
2019-04-26 08:00:00,548.01,499.47,-1.4995538412109417,-1.5219211208984444,15.17,281.06556934062496,66.38075465955545,14.0
2019-04-26 08:15:00,494.36,448.79,-1.4305796559082076,-1.4521636988769604,15.23,280.95532197499995,90.80451177244422,13.92781
2019-04-26 08:30:00,450.19,404.74,-1.3616054706054737,-1.382406276855476,15.27,280.84507460937493,115.228268885333,9.508844
2019-04-26 08:45:00,389.37,345.81,-1.2926312853027395,-1.312648854833992,15.29,280.73482724375,139.65202599822177,10.04456
2019-04-26 09:00:00,340.64,293.39,-1.2236571000000054,-1.2428914328125078,15.28,280.62457987812496,164.07578311111052,7.587344
2019-04-26 09:15:00,292.85,256.13,-1.108528068847662,-1.133496511718758,15.24,281.3140849070312,182.8633332622215,6.600672
2019-04-26 09:30:00,256.25,221.54,-0.9933990376953186,-1.024101590625008,15.19,282.0035899359375,201.65088341333248,3.375586
2019-04-26 09:45:00,197.99,165.5,-0.8782700065429752,-0.914706669531258,15.06,282.69309496484374,220.43843356444347,4.856469000000001
2019-04-26 10:00:00,166.01,137.08,-0.7631409753906319,-0.8053117484375081,14.95,283.38259999375,239.22598371555443,3.351195
2019-04-26 10:15:00,113.06,88.7,-0.6768063366699291,-0.7232443468750082,14.77,283.2178488460937,247.7141977599989,1.992703
2019-04-26 10:30:00,78.65,58.35,-0.5904716979492263,-0.6411769453125082,14.55,283.05309769843745,256.2024118044434,1.11516
2019-04-26 10:45:00,32.15,19.57,-0.5041370592285235,-0.5591095437500082,14.05,282.88834655078125,264.6906258488879,0.560451
2019-04-26 11:00:00,8.5,3.62,-0.4178024205078207,-0.4770421421875083,13.64,282.723595403125,273.1788398933324,0.246148
2019-04-26 11:15:00,0.0,0.0,-0.4584781964355554,-0.5181365648925866,13.28,282.89789207265625,354.6321205617768,0.0
2019-04-26 11:30:00,0.0,0.0,-0.49915397236329,-0.5592309875976651,12.98,283.0721887421875,436.085401230221,0.0
2019-04-26 11:45:00,0.0,0.0,-0.5398297482910247,-0.6003254103027434,12.69,283.2464854117188,517.5386818986653,0.0
2019-04-26 12:00:00,0.0,0.0,-0.5805055242187593,-0.6414198330078218,12.38,283.42078208125,598.9919625671097,0.0
2019-04-26 12:15:00,0.0,0.0,-0.6484170586914157,-0.7080249379394628,12.09,284.0342906742188,591.8517860408875,0.0
2019-04-26 12:30:00,0.0,0.0,-0.7163285931640722,-0.7746300428711036,11.87,284.6477992671875,584.7116095146654,0.0
2019-04-26 12:45:00,0.0,0.0,-0.7842401276367287,-0.8412351478027444,11.69,285.26130786015625,577.5714329884433,0.0
2019-04-26 13:00:00,0.0,0.0,-0.8521516621093851,-0.9078402527343854,11.57,285.874816453125,570.4312564622212,0.0
2019-04-26 13:15:00,0.0,0.0,-0.8905014330078223,-0.9480395407226664,11.46,286.01131432812497,595.3977412551101,0.0
2019-04-26 13:30:00,0.0,0.0,-0.9288512039062592,-0.9882388287109476,11.38,286.147812203125,620.364226047999,0.0
2019-04-26 13:45:00,0.0,0.0,-0.9672009748046964,-1.0284381166992285,11.24,286.284310078125,645.3307108408877,0.0
2019-04-26 14:00:00,0.0,0.0,-1.0055507457031336,-1.0686374046875096,11.14,286.4208079531249,670.2971956337766,0.0
2019-04-26 14:15:00,0.0,0.0,-1.0648307270507895,-1.1304509253418062,11.05,286.3541367914062,647.6935658524435,0.0
2019-04-26 14:30:00,0.0,0.0,-1.1241107083984454,-1.1922644459961027,10.91,286.28746562968746,625.0899360711105,0.0
2019-04-26 14:45:00,0.0,0.0,-1.1833906897461013,-1.2540779666503994,10.79,286.22079446796874,602.4863062897774,0.0
2019-04-26 15:00:00,0.0,0.0,-1.2426706710937572,-1.315891487304696,10.67,286.15412330625,579.8826765084443,0.0
2019-04-26 15:15:00,0.0,0.0,-1.2169211250976633,-1.2929902494140708,10.61,286.305375625,563.9253117297775,0.0
2019-04-26 15:30:00,0.0,0.0,-1.1911715791015691,-1.270089011523445,10.5,286.45662794375,547.9679469511107,0.0
2019-04-26 15:45:00,0.0,0.0,-1.1654220331054752,-1.24718777363282,10.43,286.6078802625,532.010582172444,0.0
2019-04-26 16:00:00,0.0,0.0,-1.1396724871093813,-1.2242865357421948,10.35,286.75913258125,516.0532173937771,0.0
2019-04-26 16:15:00,0.0,0.0,-1.079835459716803,-1.1603359902832104,10.28,286.77025511640625,465.8170833208883,0.0
2019-04-26 16:30:00,0.0,0.0,-1.0199984323242246,-1.0963854448242258,10.22,286.7813776515625,415.58094924799946,0.0
2019-04-26 16:45:00,0.0,0.0,-0.9601614049316464,-1.0324348993652412,10.1,286.7925001867188,365.3448151751107,0.0
2019-04-26 17:00:00,0.0,0.0,-0.9003243775390681,-0.9684843539062568,9.97,286.803622721875,315.10868110222185,0.0
2019-04-26 17:15:00,0.0,0.0,-0.8114723785644589,-0.8637942702148506,9.83,286.2612801898438,277.991967701333,0.0
2019-04-26 17:30:00,0.0,0.0,-0.7226203795898496,-0.7591041865234442,9.75,285.7189376578125,240.87525430044423,0.0
2019-04-26 17:45:00,0.0,0.0,-0.6337683806152403,-0.6544141028320378,9.71,285.17659512578126,203.75854089955536,0.0
2019-04-26 18:00:00,0.0,0.0,-0.5449163816406312,-0.5497240191406315,9.68,284.63425259375,166.64182749866657,0.0
2019-04-26 18:15:00,0.0,0.0,-0.6947812938964898,-0.6914291989746145,9.78,284.80309895625,138.6727073706666,0.0
2019-04-26 18:30:00,0.0,0.0,-0.8446462061523483,-0.8331343788085974,9.79,284.97194531875,110.70358724266664,0.0
2019-04-26 18:45:00,0.0,0.0,-0.9945111184082068,-0.9748395586425804,9.79,285.14079168125,82.73446711466666,0.0
2019-04-26 19:00:00,0.0,0.0,-1.1443760306640656,-1.1165447384765634,9.6,285.30963804375,54.76534698666669,0.0
2019-04-26 19:15:00,0.0,0.0,-1.157062058789065,-1.153102161523439,9.52,285.22782818984376,41.1293021297778,0.0
2019-04-26 19:30:00,0.0,0.0,-1.1697480869140646,-1.1896595845703144,9.4,285.14601833593747,27.493257272888904,0.0
2019-04-26 19:45:00,0.0,0.0,-1.182434115039064,-1.22621700761719,9.29,285.06420848203123,13.85721241600001,0.0
2019-04-26 20:00:00,0.0,0.0,-1.1951201431640637,-1.2627744306640654,9.25,284.982398628125,0.2211675591111126,0.0
2019-04-26 20:15:00,0.0,0.0,-1.1634175896484378,-1.2573771924804715,9.33,285.20069701328123,0.1658756693333344,0.0
2019-04-26 20:30:00,0.0,0.0,-1.131715036132812,-1.251979954296878,9.14,285.41899539843746,0.1105837795555563,0.0
2019-04-26 20:45:00,0.0,0.0,-1.1000124826171864,-1.2465827161132843,9.09,285.63729378359375,0.0552918897777781,0.0
2019-04-26 21:00:00,0.0,0.0,-1.0683099291015608,-1.2411854779296905,8.99,285.85559216875,0.0,0.0
2019-04-26 21:15:00,0.0,0.0,-1.0130019518066389,-1.219333246533207,8.87,285.86464824140626,0.0,0.0
2019-04-26 21:30:00,0.0,0.0,-0.9576939745117168,-1.1974810151367232,8.82,285.8737043140625,0.0,0.0
2019-04-26 21:45:00,1.0,0.04,-0.9023859972167948,-1.1756287837402395,8.86,285.8827603867187,0.0,0.0
2019-04-26 22:00:00,5.91,1.13,-0.8470780199218727,-1.153776552343756,8.78,285.891816459375,0.0,0.0
2019-04-26 22:15:00,11.66,4.07,-0.7273398040527327,-0.9956119684570376,8.93,285.4659145421875,0.0,0.0
2019-04-26 22:30:00,20.16,13.47,-0.6076015881835927,-0.8374473845703189,9.09,285.040012625,0.0,0.020143
2019-04-26 22:45:00,37.18,24.16,-0.4878633723144526,-0.6792828006836003,9.3,284.6141107078125,0.0,0.016607
2019-04-26 23:00:00,37.91,25.28,-0.3681251564453126,-0.5211182167968818,9.5,284.18820879062497,0.0,0.0
2019-04-26 23:15:00,39.8,0.44,-0.2059190951660165,-0.2682710328613339,9.74,284.13484625156246,0.0,0.0
2019-04-26 23:30:00,44.69,12.3,-0.0437130338867204,-0.015423848925786,9.78,284.0814837125,0.0,0.0526639999999999
2019-04-26 23:45:00,56.46,14.85,0.1184930273925756,0.2374233350097617,9.87,284.0281211734375,0.0,0.115596
2019-04-27 00:00:00,45.51,24.0,0.2806990886718717,0.4902705189453096,9.85,283.974758634375,0.0,0.2641469999999999
2019-04-27 00:15:00,57.92,41.15,0.3096578110351528,0.5060483850585903,9.94,284.07747026796875,0.0,0.3448179999999999
2019-04-27 00:30:00,94.45,78.06,0.3386165333984339,0.5218262511718709,10.03,284.1801819015625,0.0,0.468152
2019-04-27 00:45:00,48.47,26.82,0.3675752557617149,0.5376041172851516,9.72,284.28289353515623,0.0,0.603641
2019-04-27 01:00:00,101.36,73.39,0.396533978124996,0.5533819833984321,9.79,284.38560516875,0.0,0.724596
2019-04-27 01:15:00,43.33,0.0,0.352297409130856,0.4557330943359331,9.62,284.44990188125,0.0,0.502988
2019-04-27 01:30:00,90.16,34.13,0.3080608401367161,0.3580842052734341,9.53,284.51419859375,0.0,0.591555
2019-04-27 01:45:00,76.08,35.74,0.2638242711425761,0.260435316210935,9.43,284.57849530625003,0.0,0.59202
2019-04-27 02:00:00,73.29,32.71,0.2195877021484361,0.162786427148436,9.4,284.64279201875,0.0,0.750518
2019-04-27 02:15:00,50.13,8.01,0.1210650093261721,0.0711506537597667,9.33,284.4831700898437,0.0,1.4980000000000002
2019-04-27 02:30:00,61.3,13.28,0.0225423165039082,-0.0204851196289024,9.33,284.3235481609375,0.0,1.37416
2019-04-27 02:45:00,53.65,0.04,-0.0759803763183557,-0.1121208930175717,9.4,284.16392623203126,0.0,1.641309
2019-04-27 03:00:00,55.74,0.0,-0.1745030691406196,-0.203756666406241,9.49,284.00430430312497,0.0,1.731871
2019-04-27 03:15:00,68.97,0.02,-0.180142679199213,-0.1991405477050693,9.66,283.8687634914062,0.0,2.198984
2019-04-27 03:30:00,70.31,0.02,-0.1857822892578065,-0.1945244290038976,9.78,283.73322267968746,0.0,3.393305
2019-04-27 03:45:00,68.27,0.0,-0.1914218993163999,-0.1899083103027259,9.86,283.5976818679687,0.0,3.337086
2019-04-27 04:00:00,76.15,0.03,-0.1970615093749933,-0.1852921916015543,9.96,283.46214105624995,0.0,3.609266
2019-04-27 04:15:00,57.08,0.98,-0.2770197505859312,-0.2800607327148356,9.98,283.5237785125,0.0,3.975235
2019-04-27 04:30:00,46.98,5.74,-0.3569779917968691,-0.3748292738281171,10.01,283.58541596875,0.0,3.829875
2019-04-27 04:45:00,46.71,0.02,-0.436936233007807,-0.4695978149413985,10.12,283.647053425,0.0,6.132329
2019-04-27 05:00:00,34.24,0.0,-0.5168944742187449,-0.5643663560546799,10.14,283.70869088125,0.0,5.949781
2019-04-27 05:15:00,54.54,0.02,-0.5932623559081982,-0.6133068620117123,10.33,283.55031395625,0.2765639964444439,8.064
2019-04-27 05:30:00,85.36,4.06,-0.6696302375976515,-0.6622473679687446,10.52,283.39193703125,0.5531279928888878,5.7309220000000005
2019-04-27 05:45:00,67.11,2.3,-0.7459981192871049,-0.711187873925777,10.54,283.23356010625,0.8296919893333317,7.988313000000001
2019-04-27 06:00:00,73.97,10.51,-0.8223660009765582,-0.7601283798828093,10.63,283.07518318125,1.1062559857777756,7.7
2019-04-27 06:15:00,69.15,6.36,-0.860173796923825,-0.791801069775388,10.63,283.03170684375,3.3831774293333288,9.01425
2019-04-27 06:30:00,85.8,10.5,-0.8979815928710918,-0.8234737596679667,10.61,282.98823050625,5.660098872888883,4.706625
2019-04-27 06:45:00,72.05,19.77,-0.9357893888183586,-0.8551464495605453,10.45,282.94475416875,7.9370203164444355,2.789773
2019-04-27 07:00:00,38.37,0.0,-0.9735971847656254,-0.886819139453124,10.23,282.90127783125,10.213941759999988,3.284531
2019-04-27 07:15:00,18.39,0.0,-1.05687813178711,-0.9804257637695312,10.08,282.8196225460937,13.969834183111091,2.572883
2019-04-27 07:30:00,17.69,0.0,-1.1401590788085942,-1.0740323880859384,10.05,282.73796726093747,17.7257266062222,2.274453
2019-04-27 07:45:00,24.11,0.0,-1.2234400258300788,-1.1676390124023457,10.11,282.65631197578125,21.481619029333302,2.166008
2019-04-27 08:00:00,35.01,7.03,-1.3067209728515632,-1.2612456367187528,10.25,282.574656690625,25.23751145244441,2.2204770000000003
2019-04-27 08:15:00,76.97,8.73,-1.2703594635742217,-1.2459440024902393,10.58,282.6177880390625,29.05564374755551,1.532426
2019-04-27 08:30:00,53.61,0.02,-1.2339979542968798,-1.2306423682617256,10.52,282.6609193875,32.87377604266661,1.23643
2019-04-27 08:45:00,47.6,0.0,-1.1976364450195385,-1.215340734033212,10.43,282.70405073593747,36.69190833777771,0.966328
2019-04-27 09:00:00,55.64,16.77,-1.1612749357421963,-1.2000390998046986,10.45,282.74718208437497,40.51004063288881,0.6941350000000001
2019-04-27 09:15:00,55.04,26.37,-1.1271392436035268,-1.194191758886732,10.44,282.80697002812497,40.72142953244437,0.560178
2019-04-27 09:30:00,57.99,31.93,-1.0930035514648568,-1.1883444179687652,10.45,282.866757971875,40.93281843199993,0.562625
2019-04-27 09:45:00,47.32,29.25,-1.058867859326187,-1.1824970770507983,10.37,282.926545915625,41.144207331555485,0.4144489999999999
2019-04-27 10:00:00,32.55,15.06,-1.0247321671875174,-1.176649736132832,10.23,282.986333859375,41.35559623111104,0.238608
2019-04-27 10:15:00,30.22,17.46,-1.009002927294938,-1.14939986816408,10.07,282.8560312320312,43.25384708266661,0.170256
2019-04-27 10:30:00,18.8,5.61,-0.9932736874023582,-1.1221500001953282,9.84,282.7257286046875,45.15209793422218,0.0917019999999999
2019-04-27 10:45:00,5.84,0.43,-0.9775444475097788,-1.094900132226576,9.45,282.5954259773438,47.05034878577776,0.018268
2019-04-27 11:00:00,2.01,0.38,-0.9618152076171992,-1.0676502642578245,9.14,282.46512335,48.94859963733333,0.0
2019-04-27 11:15:00,0.0,0.0,-0.9342052313964948,-1.0360234886230573,8.81,282.38211228828123,57.09765395911111,0.0
2019-04-27 11:30:00,0.0,0.0,-0.9065952551757904,-1.00439671298829,8.55,282.29910122656247,65.24670828088888,0.0
2019-04-27 11:45:00,0.0,0.0,-0.8789852789550862,-0.972769937353523,8.3,282.2160901648437,73.39576260266666,0.0
2019-04-27 12:00:00,0.0,0.0,-0.8513753027343818,-0.941143161718756,8.05,282.13307910312494,81.54481692444445,0.0
2019-04-27 12:15:00,0.0,0.0,-0.8720271335449273,-0.94429727304688,7.84,281.9919752273437,77.90922806044448,0.0
2019-04-27 12:30:00,0.0,0.0,-0.8926789643554729,-0.947451384375004,7.66,281.85087135156243,74.27363919644452,0.0
2019-04-27 12:45:00,0.0,0.0,-0.9133307951660184,-0.9506054957031282,7.56,281.70976747578123,70.63805033244455,0.0
2019-04-27 13:00:00,0.0,0.0,-0.933982625976564,-0.9537596070312524,7.49,281.5686636,67.00246146844458,0.0
2019-04-27 13:15:00,0.0,0.0,-0.9781953856445322,-1.002841837988283,7.3,281.66676225625,100.16213380266682,0.0
2019-04-27 13:30:00,0.0,0.0,-1.0224081453125005,-1.0519240689453138,6.95,281.7648609125,133.32180613688905,0.0
2019-04-27 13:45:00,0.0,0.0,-1.066620904980469,-1.1010062999023444,6.65,281.86295956875,166.4814784711113,0.0
2019-04-27 14:00:00,0.0,0.0,-1.110833664648437,-1.1500885308593751,6.44,281.961058225,199.64115080533352,0.0
2019-04-27 14:15:00,0.0,0.0,-1.275472034277343,-1.3258655600097655,6.31,281.958970384375,182.568840817778,0.0
2019-04-27 14:30:00,0.0,0.0,-1.440110403906249,-1.501642589160156,6.22,281.95688254375,165.49653083022244,0.0
